index,x_mm,y_mm,z_mm
3695,47.42595,-27.74052,-27.42600
3696,33.83609,-25.24443,-27.42600
3697,59.35173,-17.20145,-27.58200
3698,61.01580,-14.70536,-27.42600
3699,49.92204,-47.15460,-27.27000
3700,54.91423,-42.71710,-27.27000
3701,45.76188,-36.61553,-27.11400
3702,30.23062,-33.28740,-27.11400
3703,36.33218,-32.17803,-27.11400
3704,29.67593,-30.51396,-27.11400
3705,47.42595,-28.29521,-27.11400
3706,46.03922,-25.24443,-27.11400
3707,63.23455,-17.75614,-27.27000
3708,61.01580,-14.70536,-27.11400
3709,48.25798,-48.54132,-26.80200
3710,54.35954,-44.10382,-26.80200
3711,28.56655,-37.17022,-26.80200
3712,34.11343,-33.84209,-26.80200
3713,46.31657,-32.73272,-26.80200
3714,44.92985,-31.34599,-26.80200
3715,29.39858,-29.12724,-26.80200
3716,35.50015,-25.24443,-26.80200
3717,63.78924,-18.58817,-26.80200
3718,63.51189,-15.53739,-26.80200
3719,46.59391,-49.65070,-26.49000
3720,34.39078,-45.21320,-26.49000
3721,53.80486,-39.11163,-26.49000
3722,49.64470,-34.39678,-26.49000
3723,34.39078,-32.45537,-26.49000
3724,33.00406,-30.51396,-26.49000
3725,29.39858,-28.57256,-26.49000
3726,38.82828,-25.24443,-26.49000
3727,61.57049,-18.31083,-26.64600
3728,63.78924,-14.70536,-26.49000
3729,48.53532,-48.81866,-26.17800
3730,53.52751,-45.49054,-26.17800
3731,54.08220,-39.38897,-26.17800
3732,47.70329,-35.78350,-26.17800
3733,32.17202,-32.73272,-26.33400
3734,44.92985,-31.90068,-26.17800
3735,34.11343,-29.40459,-26.17800
3736,32.72671,-24.96708,-26.33400
3737,42.71110,-24.68974,-26.17800
3738,55.46892,-18.58817,-26.17800
3739,56.57830,-16.09208,-26.33400
3740,63.51189,-13.31864,-26.17800
3741,49.92204,-48.54132,-25.86600
3742,31.33999,-42.71710,-25.86600
3743,51.86345,-36.61553,-25.86600
3744,26.90249,-32.73272,-25.86600
3745,37.16422,-31.90068,-25.86600
3746,47.42595,-29.95927,-25.86600
3747,32.72671,-26.63115,-26.02200
3748,60.46111,-21.36161,-25.86600
3749,56.02361,-18.03348,-25.86600
3750,61.84783,-14.42801,-25.86600
3751,49.64470,-48.81866,-25.55400
3752,32.72671,-44.10382,-25.55400
3753,52.69548,-37.72491,-25.71000
3754,39.10563,-33.28740,-25.55400
3755,49.92204,-31.90068,-25.55400
3756,35.22281,-28.84990,-25.55400
3757,33.83609,-24.68974,-25.55400
3758,57.13298,-20.52958,-25.71000
3759,53.52751,-17.20145,-25.55400
3760,62.12518,-13.59598,-25.55400
3761,49.64470,-48.81866,-25.24200
3762,55.46892,-43.82647,-25.39800
3763,52.41814,-36.61553,-25.24200
3764,31.61734,-32.73272,-25.39800
3765,35.22281,-30.51396,-25.24200
3766,30.78531,-27.18583,-25.24200
3767,43.82047,-24.41240,-25.39800
3768,64.34393,-21.36161,-25.24200
3769,63.51189,-18.86552,-25.24200
3770,57.68767,-15.26004,-25.24200
3771,39.10563,-49.37336,-24.93000
3772,54.63689,-45.49054,-24.93000
3773,29.12124,-38.83428,-24.93000
3774,51.58611,-34.39678,-25.08600
3775,26.90249,-32.17803,-24.93000
3776,35.50015,-29.95927,-25.08600
3777,47.42595,-27.18583,-24.93000
3778,35.50015,-24.13505,-24.93000
3779,57.41033,-21.63896,-24.93000
3780,65.73064,-19.42020,-24.93000
3781,56.02361,-15.26004,-24.93000
3782,47.42595,-50.48273,-24.61800
3783,51.86345,-47.70929,-24.61800
3784,55.74627,-42.71710,-24.61800
3785,31.61734,-38.55694,-24.61800
3786,29.95327,-35.22881,-24.61800
3787,26.90249,-32.73272,-24.61800
3788,34.11343,-31.62334,-24.61800
3789,33.55875,-28.84990,-24.61800
3790,46.87126,-26.07646,-24.61800
3791,46.03922,-24.13505,-24.61800
3792,57.68767,-22.19364,-24.77400
3793,53.52751,-19.97489,-24.61800
3794,51.58611,-15.81473,-24.61800
3795,43.26579,-51.03742,-24.46200
3796,49.92204,-49.37336,-24.46200
3797,34.39078,-46.32257,-24.30600
3798,29.95327,-41.05304,-24.46200
3799,31.89468,-38.27959,-24.30600
3800,30.50796,-35.50616,-24.46200
3801,46.31657,-33.28740,-24.30600
3802,46.03922,-31.62334,-24.46200
3803,28.01187,-29.40459,-24.30600
3804,30.50796,-26.90849,-24.30600
3805,60.46111,-24.13505,-24.30600
3806,64.34393,-23.30302,-24.46200
3807,66.56268,-21.08427,-24.46200
3808,51.30876,-17.75614,-24.30600
3809,65.73064,-13.87332,-24.30600
3810,39.93766,-49.65070,-23.99400
3811,55.46892,-44.65851,-23.99400
3812,28.28921,-39.66631,-23.99400
3813,26.90249,-36.06084,-23.99400
3814,31.61734,-34.39678,-24.15000
3815,32.17202,-32.45537,-23.99400
3816,45.20719,-30.51396,-23.99400
3817,31.06265,-28.01787,-23.99400
3818,63.23455,-24.41240,-24.15000
3819,44.37516,-23.30302,-24.15000
3820,61.01580,-21.63896,-24.15000
3821,51.86345,-19.42020,-23.99400
3822,52.69548,-15.81473,-23.99400
3823,46.03922,-51.59211,-23.83800
3824,36.60953,-48.81866,-23.83800
3825,30.50796,-43.54913,-23.68200
3826,30.50796,-38.83428,-23.83800
3827,29.12124,-35.50616,-23.68200
3828,28.01187,-33.28740,-23.68200
3829,27.45718,-31.06865,-23.68200
3830,28.56655,-28.84990,-23.68200
3831,31.33999,-25.52177,-23.68200
3832,59.35173,-24.68974,-23.68200
3833,38.82828,-23.02567,-23.68200
3834,67.39471,-21.63896,-23.68200
3835,64.06658,-18.86552,-23.68200
3836,53.25017,-15.26004,-23.68200
3837,43.26579,-51.86945,-23.37000
3838,38.27359,-49.65070,-23.37000
3839,35.22281,-44.38116,-23.37000
3840,29.95327,-40.77569,-23.37000
3841,33.55875,-37.72491,-23.37000
3842,51.86345,-34.39678,-23.37000
3843,34.66812,-32.17803,-23.37000
3844,48.81266,-30.23662,-23.37000
3845,30.50796,-26.63115,-23.52600
3846,31.33999,-24.96708,-23.37000
3847,44.92985,-23.58036,-23.37000
3848,63.78924,-22.74833,-23.52600
3849,52.69548,-20.52958,-23.52600
3850,64.62127,-18.31083,-23.37000
3851,58.79705,-14.70536,-23.37000
3852,41.04703,-51.31476,-23.05800
3853,54.08220,-47.70929,-23.05800
3854,31.89468,-43.27179,-23.05800
3855,29.67593,-39.94366,-23.05800
3856,33.83609,-37.44756,-23.05800
3857,52.14079,-34.39678,-23.21400
3858,33.83609,-31.62334,-23.21400
3859,48.53532,-29.95927,-23.05800
3860,31.89468,-27.18583,-23.05800
3861,58.24236,-25.24443,-23.05800
3862,32.72671,-23.58036,-23.05800
3863,38.27359,-22.47099,-23.05800
3864,66.56268,-20.52958,-23.21400
3865,49.09001,-17.75614,-23.05800
3866,60.18377,-14.42801,-23.05800
3867,50.19938,-50.48273,-22.74600
3868,31.61734,-45.21320,-22.74600
3869,29.95327,-42.99444,-22.74600
3870,55.19157,-39.38897,-22.74600
3871,26.34780,-36.61553,-22.74600
3872,33.83609,-34.95147,-22.90200
3873,33.28140,-32.45537,-22.74600
3874,45.20719,-29.95927,-22.74600
3875,29.39858,-28.01787,-22.74600
3876,65.45330,-26.90849,-22.74600
3877,66.56268,-25.24443,-22.74600
3878,44.92985,-23.58036,-22.74600
3879,52.97282,-22.19364,-22.74600
3880,52.14079,-19.69755,-22.74600
3881,64.89861,-17.75614,-22.90200
3882,62.12518,-13.59598,-22.74600
3883,50.75407,-50.48273,-22.43400
3884,55.74627,-44.93585,-22.43400
3885,34.39078,-42.16241,-22.59000
3886,33.28140,-38.27959,-22.59000
3887,27.45718,-36.06084,-22.43400
3888,47.14860,-34.67412,-22.43400
3889,45.48454,-31.90068,-22.43400
3890,34.94547,-29.40459,-22.59000
3891,45.20719,-28.01787,-22.59000
3892,58.79705,-26.63115,-22.59000
3893,55.46892,-25.24443,-22.43400
3894,67.39471,-23.85771,-22.43400
3895,39.93766,-22.47099,-22.43400
3896,60.73846,-19.97489,-22.43400
3897,48.81266,-17.75614,-22.59000
3898,59.35173,-14.70536,-22.43400
3899,49.09001,-51.59211,-22.12200
3900,54.63689,-47.15460,-22.12200
3901,35.22281,-42.71710,-22.12200
3902,28.56655,-38.83428,-22.12200
3903,27.73452,-36.89288,-22.12200
3904,46.03922,-34.11943,-22.12200
3905,37.16422,-31.34599,-22.12200
3906,29.67593,-28.84990,-22.12200
3907,61.01580,-28.01787,-22.12200
3908,56.02361,-26.35380,-22.12200
3909,59.90643,-24.96708,-22.27800
3910,66.00799,-23.58036,-22.12200
3911,58.51970,-21.63896,-22.12200
3912,63.23455,-19.14286,-22.12200
3913,48.25798,-16.92411,-22.12200
3914,63.51189,-12.76395,-22.12200
3915,52.14079,-49.92804,-21.96600
3916,34.39078,-44.93585,-21.96600
3917,34.94547,-40.77569,-21.81000
3918,50.19938,-37.72491,-21.81000
3919,26.62514,-34.67412,-21.81000
3920,37.16422,-31.62334,-21.96600
3921,29.12124,-29.40459,-21.81000
3922,31.06265,-28.57256,-21.81000
3923,65.73064,-27.74052,-21.81000
3924,64.34393,-26.90849,-21.81000
3925,67.39471,-25.52177,-21.81000
3926,44.09782,-23.30302,-21.81000
3927,41.04703,-21.91630,-21.81000
3928,68.78143,-20.25224,-21.81000
3929,48.81266,-18.03348,-21.81000
3930,65.17596,-14.98270,-21.81000
3931,40.49234,-51.86945,-21.49800
3932,34.94547,-47.43195,-21.49800
3933,36.33218,-43.27179,-21.49800
3934,50.75407,-40.49835,-21.49800
3935,26.62514,-37.72491,-21.65400
3936,54.35954,-35.78350,-21.49800
3937,52.69548,-32.73272,-21.65400
3938,62.12518,-30.23662,-21.49800
3939,56.02361,-28.84990,-21.65400
3940,44.09782,-27.74052,-21.49800
3941,30.78531,-26.63115,-21.49800
3942,52.41814,-25.52177,-21.49800
3943,51.03142,-23.30302,-21.65400
3944,38.27359,-21.91630,-21.49800
3945,59.90643,-20.80692,-21.49800
3946,48.53532,-18.58817,-21.65400
3947,56.02361,-15.26004,-21.49800
3948,46.03922,-52.70148,-21.34200
3949,36.33218,-48.26398,-21.18600
3950,36.05484,-44.10382,-21.18600
3951,28.28921,-40.22100,-21.18600
3952,51.30876,-37.72491,-21.18600
3953,27.45718,-35.50616,-21.18600
3954,53.80486,-32.73272,-21.34200
3955,62.12518,-30.51396,-21.34200
3956,64.62127,-29.95927,-21.18600
3957,54.35954,-28.84990,-21.34200
3958,64.34393,-28.01787,-21.18600
3959,58.51970,-26.63115,-21.18600
3960,58.24236,-24.96708,-21.34200
3961,50.47673,-22.74833,-21.34200
3962,41.60172,-21.36161,-21.18600
3963,64.89861,-19.69755,-21.18600
3964,66.56268,-18.03348,-21.18600
3965,59.35173,-14.70536,-21.18600
3966,39.93766,-51.86945,-20.87400
3967,34.11343,-46.59991,-20.87400
3968,37.16422,-44.38116,-21.03000
3969,34.66812,-40.49835,-20.87400
3970,26.90249,-38.27959,-20.87400
3971,50.47673,-36.61553,-21.03000
3972,54.63689,-34.95147,-20.87400
3973,56.57830,-31.62334,-21.03000
3974,54.91423,-30.51396,-21.03000
3975,32.44937,-28.84990,-20.87400
3976,59.90643,-27.74052,-21.03000
3977,30.78531,-26.07646,-20.87400
3978,50.47673,-24.68974,-20.87400
3979,67.39471,-22.74833,-20.87400
3980,39.38297,-21.08427,-21.03000
3981,68.22675,-20.52958,-21.03000
3982,66.84003,-18.31083,-20.87400
3983,54.35954,-15.26004,-20.87400
3984,66.28533,-11.65457,-20.87400
3985,37.71890,-49.09601,-20.56200
3986,36.60953,-45.21320,-20.56200
3987,36.88687,-41.05304,-20.56200
3988,51.03142,-39.66631,-20.56200
3989,50.47673,-36.89288,-20.56200
3990,34.66812,-34.39678,-20.56200
3991,39.10563,-31.62334,-20.56200
3992,46.03922,-30.23662,-20.56200
3993,51.03142,-28.29521,-20.71800
3994,47.98063,-27.18583,-20.56200
3995,45.20719,-24.96708,-20.56200
3996,68.78143,-23.58036,-20.56200
3997,49.64470,-21.63896,-20.56200
3998,62.67986,-20.80692,-20.56200
3999,65.17596,-17.20145,-20.56200
4000,60.73846,-13.87332,-20.56200
4001,50.19938,-51.59211,-20.25000
4002,55.19157,-45.49054,-20.25000
4003,32.17202,-42.99444,-20.25000
4004,28.84390,-39.66631,-20.25000
4005,32.44937,-37.17022,-20.25000
4006,48.81266,-35.22881,-20.25000
4007,57.41033,-33.28740,-20.25000
4008,63.23455,-31.90068,-20.25000
4009,32.44937,-29.40459,-20.25000
4010,58.51970,-28.29521,-20.25000
4011,66.56268,-27.18583,-20.40600
4012,56.85564,-24.41240,-20.25000
4013,31.06265,-22.47099,-20.25000
4014,55.46892,-21.36161,-20.25000
4015,47.42595,-19.97489,-20.25000
4016,46.03922,-16.09208,-20.40600
4017,61.29314,-13.31864,-20.25000
4018,39.66031,-51.59211,-19.93800
4019,37.71890,-46.32257,-19.93800
4020,32.72671,-43.27179,-20.09400
4021,28.84390,-39.66631,-19.93800
4022,28.01187,-37.17022,-19.93800
4023,50.19938,-35.50616,-19.93800
4024,36.05484,-33.28740,-20.09400
4025,29.12124,-31.62334,-19.93800
4026,38.27359,-30.51396,-20.09400
4027,57.68767,-29.68193,-19.93800
4028,58.24236,-28.29521,-20.09400
4029,46.87126,-26.07646,-19.93800
4030,44.65250,-24.41240,-19.93800
4031,65.73064,-22.74833,-19.93800
4032,59.90643,-21.63896,-20.09400
4033,37.16422,-20.80692,-19.93800
4034,44.37516,-18.03348,-19.93800
4035,66.28533,-14.98270,-19.93800
4036,42.71110,-52.97882,-19.62600
4037,49.64470,-49.37336,-19.62600
4038,34.39078,-45.49054,-19.78200
4039,34.11343,-43.27179,-19.62600
4040,56.02361,-40.22100,-19.62600
4041,35.50015,-38.00225,-19.62600
4042,47.42595,-35.50616,-19.62600
4043,58.79705,-34.11943,-19.62600
4044,29.12124,-32.17803,-19.62600
4045,29.67593,-31.06865,-19.62600
4046,32.72671,-30.23662,-19.62600
4047,44.65250,-29.40459,-19.62600
4048,47.14860,-28.57256,-19.62600
4049,47.14860,-26.35380,-19.62600
4050,43.54313,-23.85771,-19.62600
4051,64.89861,-22.74833,-19.78200
4052,57.41033,-21.63896,-19.62600
4053,39.93766,-20.52958,-19.78200
4054,67.11737,-18.03348,-19.62600
4055,53.25017,-15.26004,-19.62600
4056,44.92985,-53.53352,-19.31400
4057,38.55094,-49.37336,-19.31400
4058,34.39078,-45.76788,-19.31400
4059,33.83609,-42.99444,-19.31400
4060,38.55094,-39.38897,-19.31400
4061,33.00406,-36.61553,-19.31400
4062,57.68767,-34.95147,-19.47000
4063,47.14860,-33.56475,-19.31400
4064,53.25017,-32.17803,-19.47000
4065,43.82047,-31.06865,-19.47000
4066,53.52751,-29.95927,-19.31400
4067,44.37516,-29.12724,-19.31400
4068,66.28533,-27.18583,-19.31400
4069,49.64470,-24.41240,-19.31400
4070,67.11737,-23.58036,-19.31400
4071,61.57049,-22.19364,-19.47000
4072,57.68767,-21.36161,-19.31400
4073,67.11737,-19.14286,-19.31400
4074,66.84003,-16.09208,-19.31400
4075,61.01580,-13.59598,-19.31400
4076,48.81266,-52.42414,-19.00200
4077,38.82828,-49.65070,-19.00200
4078,35.22281,-46.04523,-19.00200
4079,31.61734,-42.71710,-19.15800
4080,40.76969,-40.49835,-19.00200
4081,38.55094,-37.72491,-19.00200
4082,49.36735,-35.78350,-19.00200
4083,29.67593,-33.84209,-19.00200
4084,29.12124,-32.73272,-19.00200
4085,38.55094,-31.62334,-19.00200
4086,61.01580,-30.51396,-19.15800
4087,62.12518,-29.68193,-19.00200
4088,54.35954,-28.01787,-19.00200
4089,67.94940,-25.52177,-19.00200
4090,48.81266,-23.58036,-19.00200
4091,31.06265,-22.19364,-19.15800
4092,40.21500,-21.08427,-19.00200
4093,66.00799,-19.14286,-19.00200
4094,67.11737,-16.64676,-19.15800
4095,56.57830,-14.42801,-19.15800
4096,44.92985,-52.97882,-18.69000
4097,51.30876,-49.92804,-18.69000
4098,36.05484,-46.59991,-18.84600
4099,33.00406,-43.82647,-18.69000
4100,33.28140,-41.33038,-18.69000
4101,37.99625,-38.27959,-18.69000
4102,47.70329,-36.61553,-18.84600
4103,55.19157,-34.95147,-18.69000
4104,48.81266,-34.11943,-18.69000
4105,39.38297,-33.01006,-18.69000
4106,33.00406,-31.62334,-18.69000
4107,60.46111,-31.06865,-18.84600
4108,45.20719,-29.40459,-18.69000
4109,63.78924,-28.01787,-18.69000
4110,53.80486,-25.79912,-18.69000
4111,30.23062,-23.85771,-18.69000
4112,61.84783,-23.30302,-18.69000
4113,32.72671,-21.91630,-18.69000
4114,40.21500,-20.52958,-18.69000
4115,43.82047,-18.58817,-18.69000
4116,42.15641,-15.81473,-18.69000
4117,58.79705,-13.87332,-18.84600
4118,42.71110,-52.42414,-18.37800
4119,46.31657,-49.37336,-18.37800
4120,36.33218,-46.59991,-18.37800
4121,40.49234,-44.10382,-18.37800
4122,31.61734,-40.49835,-18.53400
4123,36.33218,-38.83428,-18.37800
4124,47.42595,-36.61553,-18.37800
4125,33.83609,-35.22881,-18.37800
4126,38.82828,-33.84209,-18.53400
4127,36.88687,-32.73272,-18.37800
4128,31.61734,-31.62334,-18.53400
4129,30.50796,-30.79131,-18.37800
4130,51.30876,-29.95927,-18.37800
4131,33.00406,-27.74052,-18.37800
4132,66.56268,-26.90849,-18.37800
4133,44.92985,-24.68974,-18.37800
4134,64.62127,-23.85771,-18.37800
4135,63.23455,-23.02567,-18.37800
4136,39.93766,-21.36161,-18.37800
4137,66.56268,-18.31083,-18.53400
4138,65.73064,-16.09208,-18.37800
4139,68.22675,-14.98270,-18.53400
4140,68.22675,-13.04129,-18.37800
4141,48.53532,-51.59211,-18.06600
4142,50.47673,-49.09601,-18.06600
4143,54.08220,-46.04523,-18.06600
4144,37.44156,-43.27179,-18.06600
4145,32.17202,-39.94366,-18.22200
4146,56.85564,-38.27959,-18.06600
4147,47.14860,-36.33819,-18.06600
4148,60.73846,-34.95147,-18.06600
4149,62.12518,-34.11943,-18.06600
4150,53.52751,-32.73272,-18.06600
4151,49.36735,-31.62334,-18.22200
4152,46.59391,-30.79131,-18.06600
4153,52.97282,-29.40459,-18.06600
4154,53.80486,-28.01787,-18.06600
4155,54.63689,-25.52177,-18.06600
4156,64.34393,-24.68974,-18.06600
4157,58.51970,-23.30302,-18.06600
4158,45.76188,-21.63896,-18.06600
4159,66.56268,-18.86552,-18.22200
4160,69.05878,-16.09208,-18.06600
4161,55.46892,-14.42801,-18.22200
4162,64.89861,-10.82254,-18.06600
4163,46.59391,-49.37336,-17.91000
4164,36.88687,-46.59991,-17.75400
4165,41.04703,-44.10382,-17.75400
4166,33.00406,-40.49835,-17.75400
4167,29.95327,-38.55694,-17.75400
4168,33.00406,-36.06084,-17.75400
4169,55.46892,-35.22881,-17.75400
4170,51.58611,-34.11943,-17.75400
4171,39.93766,-33.01006,-17.75400
4172,38.55094,-31.62334,-17.75400
4173,46.87126,-30.51396,-17.75400
4174,31.33999,-28.84990,-17.75400
4175,33.83609,-27.18583,-17.91000
4176,63.51189,-25.52177,-17.75400
4177,44.92985,-23.85771,-17.91000
4178,58.24236,-23.02567,-17.75400
4179,36.05484,-20.25224,-17.75400
4180,69.05878,-17.20145,-17.75400
4181,66.00799,-15.26004,-17.75400
4182,66.84003,-12.20926,-17.75400
4183,48.81266,-49.92804,-17.59800
4184,51.58611,-47.43195,-17.44200
4185,54.91423,-44.10382,-17.44200
4186,31.33999,-41.05304,-17.44200
4187,38.55094,-38.83428,-17.44200
4188,57.96502,-37.17022,-17.44200
4189,51.03142,-34.95147,-17.59800
4190,51.86345,-33.84209,-17.44200
4191,39.93766,-33.01006,-17.44200
4192,35.50015,-31.90068,-17.44200
4193,60.73846,-31.06865,-17.44200
4194,46.31657,-29.40459,-17.44200
4195,38.55094,-27.74052,-17.44200
4196,67.11737,-26.35380,-17.44200
4197,62.12518,-24.68974,-17.44200
4198,44.65250,-22.19364,-17.44200
4199,69.33612,-19.97489,-17.59800
4200,68.50409,-15.53739,-17.44200
4201,53.80486,-14.15067,-17.44200
4202,65.17596,-10.54520,-17.44200
4203,48.81266,-49.09601,-17.13000
4204,52.14079,-46.32257,-17.13000
4205,36.05484,-42.99444,-17.13000
4206,31.06265,-40.22100,-17.13000
4207,38.27359,-38.55694,-17.13000
4208,59.62908,-36.06084,-17.13000
4209,49.09001,-34.39678,-17.13000
4210,35.77750,-33.28740,-17.13000
4211,35.50015,-32.45537,-17.13000
4212,48.25798,-31.90068,-17.13000
4213,54.08220,-30.51396,-17.13000
4214,39.10563,-28.84990,-17.13000
4215,54.63689,-26.63115,-17.13000
4216,62.67986,-24.96708,-17.28600
4217,55.74627,-22.19364,-17.13000
4218,34.94547,-19.69755,-17.13000
4219,45.48454,-15.26004,-17.13000
4220,69.05878,-13.87332,-17.13000
4221,46.59391,-50.48273,-16.97400
4222,48.25798,-47.43195,-16.81800
4223,34.11343,-43.82647,-16.81800
4224,36.60953,-42.16241,-16.97400
4225,30.78531,-39.94366,-16.81800
4226,31.06265,-38.00225,-16.81800
4227,29.67593,-35.50616,-16.81800
4228,29.95327,-34.39678,-16.97400
4229,33.00406,-33.28740,-16.81800
4230,33.55875,-32.17803,-16.81800
4231,53.25017,-31.62334,-16.97400
4232,31.06265,-29.95927,-16.97400
4233,44.92985,-28.84990,-16.97400
4234,63.51189,-26.63115,-16.81800
4235,57.13298,-24.41240,-16.97400
4236,39.38297,-20.52958,-16.97400
4237,34.94547,-18.58817,-16.81800
4238,42.15641,-14.70536,-16.81800
4239,57.41033,-13.31864,-16.81800
4240,46.03922,-49.92804,-16.66200
4241,50.47673,-47.15460,-16.66200
4242,52.14079,-43.82647,-16.66200
4243,32.17202,-41.88507,-16.50600
4244,56.57830,-39.66631,-16.50600
4245,35.50015,-37.44756,-16.50600
4246,31.33999,-35.50616,-16.50600
4247,51.30876,-34.39678,-16.50600
4248,54.35954,-33.56475,-16.50600
4249,60.73846,-32.17803,-16.50600
4250,65.17596,-31.06865,-16.50600
4251,62.12518,-30.23662,-16.50600
4252,66.28533,-28.29521,-16.50600
4253,58.51970,-25.52177,-16.50600
4254,68.50409,-21.63896,-16.50600
4255,33.83609,-18.58817,-16.50600
4256,42.71110,-14.70536,-16.50600
4257,57.13298,-13.31864,-16.66200
4258,46.59391,-49.37336,-16.35000
4259,50.75407,-46.59991,-16.19400
4260,54.35954,-44.10382,-16.19400
4261,53.52751,-41.60772,-16.19400
4262,36.33218,-38.83428,-16.19400
4263,54.35954,-36.89288,-16.19400
4264,61.57049,-35.50616,-16.35000
4265,31.89468,-33.84209,-16.19400
4266,52.14079,-33.01006,-16.19400
4267,52.41814,-31.62334,-16.19400
4268,51.03142,-30.79131,-16.19400
4269,39.66031,-29.40459,-16.19400
4270,66.28533,-28.29521,-16.19400
4271,46.87126,-26.07646,-16.19400
4272,67.94940,-23.30302,-16.19400
4273,37.71890,-18.86552,-16.35000
4274,35.22281,-16.64676,-16.19400
4275,44.92985,-14.15067,-16.19400
4276,68.50409,-12.76395,-16.19400
4277,41.60172,-48.54132,-15.88200
4278,35.77750,-45.49054,-15.88200
4279,33.00406,-42.71710,-15.88200
4280,56.02361,-40.77569,-15.88200
4281,57.68767,-38.00225,-15.88200
4282,56.57830,-36.33819,-15.88200
4283,47.42595,-34.39678,-15.88200
4284,55.19157,-33.28740,-15.88200
4285,34.11343,-31.62334,-15.88200
4286,61.01580,-31.34599,-15.88200
4287,65.45330,-30.23662,-15.88200
4288,55.46892,-28.29521,-16.03800
4289,35.50015,-26.63115,-16.03800
4290,67.39471,-26.07646,-15.88200
4291,68.22675,-20.80692,-15.88200
4292,33.00406,-17.20145,-15.88200
4293,43.26579,-14.15067,-15.88200
4294,57.13298,-13.04129,-15.88200
4295,42.15641,-48.54132,-15.57000
4296,50.47673,-46.32257,-15.57000
4297,33.83609,-43.54913,-15.57000
4298,31.89468,-41.60772,-15.57000
4299,56.57830,-39.11163,-15.57000
4300,53.52751,-36.61553,-15.57000
4301,32.72671,-35.22881,-15.57000
4302,49.92204,-33.84209,-15.72600
4303,32.17202,-32.17803,-15.72600
4304,65.17596,-31.62334,-15.57000
4305,34.94547,-30.23662,-15.57000
4306,57.68767,-29.12724,-15.57000
4307,57.68767,-27.74052,-15.72600
4308,46.59391,-26.90849,-15.57000
4309,31.89468,-24.41240,-15.57000
4310,31.89468,-19.42020,-15.57000
4311,33.00406,-16.09208,-15.57000
4312,50.47673,-13.87332,-15.72600
4313,57.13298,-13.04129,-15.57000
4314,41.04703,-48.54132,-15.25800
4315,50.47673,-46.04523,-15.41400
4316,49.92204,-43.54913,-15.25800
4317,31.33999,-41.05304,-15.25800
4318,31.06265,-38.00225,-15.25800
4319,44.65250,-36.06084,-15.25800
4320,46.31657,-34.39678,-15.25800
4321,35.50015,-33.01006,-15.25800
4322,39.93766,-31.90068,-15.25800
4323,46.87126,-30.51396,-15.25800
4324,39.38297,-29.68193,-15.25800
4325,46.87126,-28.29521,-15.25800
4326,56.85564,-27.18583,-15.25800
4327,44.37516,-24.96708,-15.41400
4328,39.93766,-19.69755,-15.25800
4329,40.21500,-16.64676,-15.25800
4330,42.98844,-13.31864,-15.25800
4331,39.93766,-12.48660,-15.25800
4332,43.82047,-48.26398,-15.10200
4333,51.03142,-45.21320,-14.94600
4334,51.30876,-42.71710,-14.94600
4335,36.05484,-40.22100,-14.94600
4336,59.62908,-37.17022,-14.94600
4337,46.59391,-35.22881,-14.94600
4338,48.53532,-33.28740,-14.94600
4339,62.67986,-32.17803,-15.10200
4340,63.51189,-31.06865,-14.94600
4341,58.79705,-29.95927,-15.10200
4342,57.13298,-28.84990,-15.10200
4343,48.81266,-27.18583,-15.10200
4344,34.11343,-23.85771,-14.94600
4345,41.60172,-19.42020,-15.10200
4346,39.10563,-16.09208,-14.94600
4347,49.36735,-13.31864,-15.10200
4348,40.49234,-12.20926,-15.10200
4349,62.12518,-10.82254,-14.94600
4350,46.03922,-46.87726,-14.63400
4351,48.25798,-43.82647,-14.79000
4352,37.71890,-41.60772,-14.79000
4353,56.02361,-38.55694,-14.63400
4354,62.67986,-36.06084,-14.79000
4355,46.59391,-33.84209,-14.79000
4356,39.10563,-32.73272,-14.63400
4357,59.90643,-31.90068,-14.63400
4358,57.68767,-30.51396,-14.79000
4359,61.84783,-29.40459,-14.63400
4360,31.89468,-25.52177,-14.63400
4361,67.94940,-21.63896,-14.63400
4362,38.82828,-18.58817,-14.63400
4363,35.50015,-15.26004,-14.63400
4364,53.25017,-13.04129,-14.63400
4365,39.38297,-11.09988,-14.79000
4366,65.45330,-10.26785,-14.63400
4367,37.16422,-5.83035,-14.63400
4368,41.60172,-46.59991,-14.47800
4369,34.94547,-44.93585,-14.47800
4370,53.80486,-43.27179,-14.47800
4371,53.25017,-41.05304,-14.47800
4372,57.68767,-38.27959,-14.47800
4373,44.65250,-35.50616,-14.32200
4374,62.67986,-34.67412,-14.32200
4375,39.38297,-32.73272,-14.47800
4376,61.01580,-31.62334,-14.47800
4377,62.12518,-30.79131,-14.32200
4378,66.56268,-28.57256,-14.32200
4379,67.67206,-23.30302,-14.47800
4380,39.38297,-19.14286,-14.32200
4381,31.61734,-15.81473,-14.32200
4382,46.59391,-12.76395,-14.47800
4383,66.56268,-12.20926,-14.47800
4384,40.49234,-10.82254,-14.32200
4385,36.60953,-7.77176,-14.47800
4386,36.60953,-3.05691,-14.32200
4387,35.77750,-44.93585,-14.01000
4388,37.16422,-42.99444,-14.01000
4389,51.58611,-41.88507,-14.01000
4390,53.25017,-39.66631,-14.01000
4391,61.57049,-37.44756,-14.01000
4392,60.46111,-35.22881,-14.01000
4393,60.18377,-33.28740,-14.01000
